"","book","chapter","verse","text"
"6250","Philippians","2","18","So you too should be glad and rejoice with me. "
"6251","Philippians","2","19","I hope in the Lord Jesus to send Timothy to you soon, that I also may be cheered when I receive news about you. "
"6252","Philippians","2","20","I have no one else like him, who will show genuine concern for your welfare. "
"6253","Philippians","2","21","For everyone looks out for their own interests, not those of Jesus Christ. "
"6254","Philippians","2","22","But you know that Timothy has proved himself, because as a son with his father he has served with me in the work of the gospel. "
"6255","Philippians","2","23","I hope, therefore, to send him as soon as I see how things go with me. "
"6256","Philippians","2","24","And I am confident in the Lord that I myself will come soon. "
"6257","Philippians","2","25","But I think it is necessary to send back to you Epaphroditus, my brother, co-worker and fellow soldier, who is also your messenger, whom you sent to take care of my needs. "
"6258","Philippians","2","26","For he longs for all of you and is distressed because you heard he was ill. "
"6259","Philippians","2","27","Indeed he was ill, and almost died. But God had mercy on him, and not on him only but also on me, to spare me sorrow upon sorrow. "
"6260","Philippians","2","28","Therefore I am all the more eager to send him, so that when you see him again you may be glad and I may have less anxiety. "
"6261","Philippians","2","29","So then, welcome him in the Lord with great joy, and honor people like him, "
"6262","Philippians","2","30","because he almost died for the work of Christ. He risked his life to make up for the help you yourselves could not give me."
"6263","Philippians","3","1","Further, my brothers and sisters, rejoice in the Lord! It is no trouble for me to write the same things to you again, and it is a safeguard for you. "
"6264","Philippians","3","2","Watch out for those dogs, those evildoers, those mutilators of the flesh. "
"6265","Philippians","3","3","For it is we who are the circumcision, we who serve God by his Spirit, who boast in Christ Jesus, and who put no confidence in the flesh— "
"6266","Philippians","3","4","though I myself have reasons for such confidence. If someone else thinks they have reasons to put confidence in the flesh, I have more: "
"6267","Philippians","3","5","circumcised on the eighth day, of the people of Israel, of the tribe of Benjamin, a Hebrew of Hebrews; in regard to the law, a Pharisee; "
"6268","Philippians","3","6","as for zeal, persecuting the church; as for righteousness based on the law, faultless. "
"6269","Philippians","3","7","But whatever were gains to me I now consider loss for the sake of Christ. "
"6270","Philippians","3","8","What is more, I consider everything a loss because of the surpassing worth of knowing Christ Jesus my Lord, for whose sake I have lost all things. I consider them garbage, that I may gain Christ "
"6271","Philippians","3","9","and be found in him, not having a righteousness of my own that comes from the law, but that which is through faith in Christ—the righteousness that comes from God on the basis of faith. "
"6272","Philippians","3","10","I want to know Christ—yes, to know the power of his resurrection and participation in his sufferings, becoming like him in his death, "
"6273","Philippians","3","11","and so, somehow, attaining to the resurrection from the dead. "
"6274","Philippians","3","12","Not that I have already obtained all this, or have already arrived at my goal, but I press on to take hold of that for which Christ Jesus took hold of me. "
"6275","Philippians","3","13","Brothers and sisters, I do not consider myself yet to have taken hold of it. But one thing I do: Forgetting what is behind and straining toward what is ahead, "
"6276","Philippians","3","14","I press on toward the goal to win the prize for which God has called me heavenward in Christ Jesus. "
"6277","Philippians","3","15","All of us, then, who are mature should take such a view of things. And if on some point you think differently, that too God will make clear to you. "
"6278","Philippians","3","16","Only let us live up to what we have already attained. "
"6279","Philippians","3","17","Join together in following my example, brothers and sisters, and just as you have us as a model, keep your eyes on those who live as we do. "
"6280","Philippians","3","18","For, as I have often told you before and now tell you again even with tears, many live as enemies of the cross of Christ. "
"6281","Philippians","3","19","Their destiny is destruction, their god is their stomach, and their glory is in their shame. Their mind is set on earthly things. "
"6282","Philippians","3","20","But our citizenship is in heaven. And we eagerly await a Savior from there, the Lord Jesus Christ, "
"6283","Philippians","3","21","who, by the power that enables him to bring everything under his control, will transform our lowly bodies so that they will be like his glorious body."
"6284","Philippians","4","1","Therefore, my brothers and sisters, you whom I love and long for, my joy and crown, stand firm in the Lord in this way, dear friends! "
"6285","Philippians","4","2","I plead with Euodia and I plead with Syntyche to be of the same mind in the Lord. "
