"","book","chapter","verse","text"
"2067","Exodus","21","14","But if anyone schemes and kills someone deliberately, that person is to be taken from my altar and put to death. "
"2068","Exodus","21","15","“Anyone who attacks  their father or mother is to be put to death. "
"2069","Exodus","21","16","“Anyone who kidnaps someone is to be put to death, whether the victim has been sold or is still in the kidnapper’s possession. "
"2070","Exodus","21","17","“Anyone who curses their father or mother is to be put to death. "
"2071","Exodus","21","18","“If people quarrel and one person hits another with a stone or with their fist  and the victim does not die but is confined to bed,  "
"2072","Exodus","21","19","the one who struck the blow will not be held liable if the other can get up and walk around outside with a staff; however, the guilty party must pay the injured person for any loss of time and see that the victim is completely healed. "
"2073","Exodus","21","20","“Anyone who beats their male or female slave with a rod must be punished if the slave dies as a direct result,  "
"2074","Exodus","21","21","but they are not to be punished if the slave recovers after a day or two, since the slave is their property. "
"2075","Exodus","21","22","“If people are fighting and hit a pregnant woman and she gives birth prematurely  but there is no serious injury, the offender must be fined whatever the woman’s husband demands and the court allows.  "
"2076","Exodus","21","23","But if there is serious injury, you are to take life for life,  "
"2077","Exodus","21","24","eye for eye, tooth for tooth, hand for hand, foot for foot,  "
"2078","Exodus","21","25","burn for burn, wound for wound, bruise for bruise. "
"2079","Exodus","21","26","“An owner who hits a male or female slave in the eye and destroys it must let the slave go free to compensate for the eye.  "
"2080","Exodus","21","27","And an owner who knocks out the tooth of a male or female slave must let the slave go free to compensate for the tooth. "
"2081","Exodus","21","28","“If a bull gores a man or woman to death, the bull is to be stoned to death, and its meat must not be eaten. But the owner of the bull will not be held responsible.  "
"2082","Exodus","21","29","If, however, the bull has had the habit of goring and the owner has been warned but has not kept it penned up and it kills a man or woman, the bull is to be stoned and its owner also is to be put to death.  "
"2083","Exodus","21","30","However, if payment is demanded, the owner may redeem his life by the payment of whatever is demanded.  "
"2084","Exodus","21","31","This law also applies if the bull gores a son or daughter.  "
"2085","Exodus","21","32","If the bull gores a male or female slave, the owner must pay thirty shekels  of silver to the master of the slave, and the bull is to be stoned to death. "
"2086","Exodus","21","33","“If anyone uncovers a pit or digs one and fails to cover it and an ox or a donkey falls into it,  "
"2087","Exodus","21","34","the one who opened the pit must pay the owner for the loss and take the dead animal in exchange. "
"2088","Exodus","21","35","“If anyone’s bull injures someone else’s bull and it dies, the two parties are to sell the live one and divide both the money and the dead animal equally.  "
"2089","Exodus","21","36","However, if it was known that the bull had the habit of goring, yet the owner did not keep it penned up, the owner must pay, animal for animal, and take the dead animal in exchange."
"2090","Exodus","22","  ",NA
"2091","Exodus","22","1","“Whoever steals an ox or a sheep and slaughters it or sells it must pay back five head of cattle for the ox and four sheep for the sheep. "
"2092","Exodus","22","2","“If a thief is caught breaking in at night and is struck a fatal blow, the defender is not guilty of bloodshed;  "
"2093","Exodus","22","3","but if it happens after sunrise, the defender is guilty of bloodshed. “Anyone who steals must certainly make restitution, but if they have nothing, they must be sold to pay for their theft.  "
"2094","Exodus","22","4","If the stolen animal is found alive in their possession—whether ox or donkey or sheep—they must pay back double. "
"2095","Exodus","22","5","“If anyone grazes their livestock in a field or vineyard and lets them stray and they graze in someone else’s field, the offender must make restitution from the best of their own field or vineyard. "
"2096","Exodus","22","6","“If a fire breaks out and spreads into thornbushes so that it burns shocks of grain or standing grain or the whole field, the one who started the fire must make restitution. "
"2097","Exodus","22","7","“If anyone gives a neighbor silver or goods for safekeeping and they are stolen from the neighbor’s house, the thief, if caught, must pay back double.  "
"2098","Exodus","22","8","But if the thief is not found, the owner of the house must appear before the judges, and they must  determine whether the owner of the house has laid hands on the other person’s property.  "
"2099","Exodus","22","9","In all cases of illegal possession of an ox, a donkey, a sheep, a garment, or any other lost property about which somebody says, ‘This is mine,’ both parties are to bring their cases before the judges.  The one whom the judges declare  guilty must pay back double to the other. "
"2100","Exodus","22","10","“If anyone gives a donkey, an ox, a sheep or any other animal to their neighbor for safekeeping and it dies or is injured or is taken away while no one is looking,  "
"2101","Exodus","22","11","the issue between them will be settled by the taking of an oath before the  Lord  that the neighbor did not lay hands on the other person’s property. The owner is to accept this, and no restitution is required.  "
"2102","Exodus","22","12","But if the animal was stolen from the neighbor, restitution must be made to the owner.  "
"2103","Exodus","22","13","If it was torn to pieces by a wild animal, the neighbor shall bring in the remains as evidence and shall not be required to pay for the torn animal. "
"2104","Exodus","22","14","“If anyone borrows an animal from their neighbor and it is injured or dies while the owner is not present, they must make restitution.  "
"2105","Exodus","22","15","But if the owner is with the animal, the borrower will not have to pay. If the animal was hired, the money paid for the hire covers the loss. "
"2106","Exodus","22","16","“If a man seduces a virgin who is not pledged to be married and sleeps with her, he must pay the bride-price, and she shall be his wife.  "
"2107","Exodus","22","17","If her father absolutely refuses to give her to him, he must still pay the bride-price for virgins. "
"2108","Exodus","22","18","“Do not allow a sorceress to live. "
